archivo,Intervalo_1,Intervalo_2,Intervalo_3,Intervalo_4,Intervalo_5,Intervalo_6,Intervalo_7,Intervalo_8,Intervalo_9,Intervalo_10,Intervalo_11,Intervalo_12,Intervalo_13,Intervalo_14,Intervalo_15,Intervalo_16,Intervalo_17,Intervalo_18,Intervalo_19,Intervalo_20,Intervalo_21,Intervalo_22
V5-01.08.2024-C1NS.M31.csv,7.960884353741497,10.113425925925926,9.04783950617284,7.709722222222222,6.269230769230769,5.071428571428571,8.649122807017545,7.757936507936508,5.507309941520468,3.5046296296296298,7.129166666666666,6.962962962962963,4.843567251461988,3.763888888888889,4.242690058479532,5.439542483660131,7.784722222222222,5.156565656565657,7.125925925925926,5.423280423280423,4.377976190476191,0
V5-01.08.2024-C1NS.T10.csv,6.497165532879818,8.38888888888889,7.956140350877193,7.473611111111111,6.619658119658119,5.965277777777778,7.478835978835979,8.805555555555555,6.923611111111111,3.4411111111111112,5.396367521367521,6.38034188034188,3.767361111111111,5.436274509803922,5.041666666666667,5.287037037037037,7.143518518518518,3.9693486590038316,7.184523809523809,6.544753086419753,4.306530214424951,0
V5-01.08.2024-C1NS.T81.csv,5.756944444444445,6.409313725490196,7.222222222222222,6.262731481481482,5.767857142857143,5.188492063492063,6.493055555555555,5.682098765432099,6.884920634920634,3.283816425120773,5.388888888888889,5.684523809523809,5.916666666666667,3.7646198830409356,4.035185185185185,4.708333333333333,6.163580246913581,5,6.187908496732026,6.393790849673203,5.361702127659575,0
V5-01.08.2024-C1NS.V12.csv,6.576241134751773,8.926666666666666,8.4,7.77046783625731,5.602430555555555,5.517857142857143,8.63888888888889,6.070987654320987,7.708333333333333,3.9180555555555556,6.6494708994708995,7.132936507936508,5.478758169934641,4.783625730994152,6.194444444444445,5.685672514619883,8.9265873015873,4.512222222222222,6.29320987654321,5.0148809523809526,4.769916142557652,0
V5-01.08.2024-C1NS.V15.csv,7.368961352657005,9.504830917874397,9.277777777777779,6.872474747474747,8.98611111111111,6.782828282828283,7.516203703703704,7.523809523809524,6.015873015873015,4.665277777777778,8.45486111111111,6.200854700854701,4.822222222222222,5.053921568627451,3.035555555555556,5.083333333333333,6.374269005847953,4.962962962962963,6.824652777777778,6.678571428571429,5.775308641975308,0
V5-01.08.2024-C1NS.V42.csv,7.4375,6.994949494949495,9.587037037037037,7.448412698412699,6.833333333333333,4.740196078431373,6.622685185185185,6.459876543209877,6.091503267973857,5.058333333333334,8.18576388888889,5.946428571428571,4.507936507936508,4.617283950617284,3.657828282828283,4.636243386243386,6.555555555555555,5.182367149758454,8.5064102564102555,6.900793650793651,4.736842105263158,0
V5-01.08.2024-C1NS.V43.csv,6.541666666666667,7.803571428571429,9.066358024691358,8.238888888888889,7.570707070707071,4.527777777777778,8.348611111111111,4.544444444444445,5.583333333333333,4.065656565656566,6.523989898989899,4.9754901960784315,3.581111111111111,3.4009661835748792,3.0075757575757573,3.7815656565656566,6.827160493827161,3.407986111111111,6.444444444444445,6.2625,3.814043209876543,0
V5-01.08.2024-C1NS.V48.csv,6.477029914529915,7.100694444444445,10.655982905982906,7.7272727272727275,6.051587301587301,5.951388888888888,7.258101851851852,6.618055555555555,6.311507936507937,5.359477124183007,7.39520202020202,6.670940170940171,6.7592592592592595,4.875,5.424603174603175,4.211640211640211,5.555555555555556,4.945601851851852,7.168402777777778,6.493386243386243,5.1577568134171905,0
V5-01.08.2024-C1NS.V49.csv,7.734259259259259,8.652777777777779,9.588888888888889,6.818713450292398,8.697916666666668,6.341666666666667,8.301215277777779,7.909090909090909,6.68840579710145,5.5436507936507935,8.14367816091954,7.290277777777778,6.541666666666667,5.454545454545455,5.843434343434343,5.393518518518519,6.60515873015873,5.355218855218855,8.280555555555555,8.139880952380953,5.767996870109546,0
V6-01.08.2024-C1NS.M07.csv,7.14021164021164,8.862139917695474,10.242063492063492,8.2375,5.150584795321637,5.487179487179487,8.700292397660819,5.3694444444444445,7.611111111111112,5.1157407407407405,10.201851851851853,5.666666666666667,5.609375,6.318518518518519,5.25,4.375730994152047,6.914930555555555,4.381687242798354,7.694444444444445,5.484299516908212,5.124704491725768,0
V6-01.08.2024-C1NS.M31.csv,6.243939393939394,9.555555555555555,10.245098039215685,7.253968253968254,6.104700854700855,4.994791666666667,8.777777777777777,6.102777777777778,5.678104575163398,4.207264957264957,6.157777777777778,6.442460317460317,4.142222222222222,4.314814814814815,4.612745098039215,3.6606280193236715,4.97979797979798,4.317049808429119,7.396825396825397,5.236666666666666,4.32471264367816,0
V6-01.08.2024-C1NS.T10.csv,8.006578947368421,7.85,9.309259259259258,8.658333333333333,7.016203703703704,5.3730158730158735,7.150462962962963,5.979166666666667,7.260683760683761,4.3562801932367154,10.140873015873016,5.857142857142857,5.397569444444445,4.317251461988304,5.700854700854701,4.527777777777778,6.5092592592592595,4.9021739130434785,8.277777777777779,4.779835390946502,4.608080808080808,0
V6-01.08.2024-C1NS.T81.csv,5.8813131313131315,7.409498207885305,8.475308641975309,6.463768115942028,5.89484126984127,5.15,7.234126984126984,6.763888888888888,5.379084967320261,3.224537037037037,6.064009661835749,6.98015873015873,6.5853174603174605,3.009259259259259,5.089743589743589,4.876262626262626,5.669444444444444,5.226190476190476,7.674074074074074,5.314814814814815,5.777777777777778,0
V6-01.08.2024-C1NS.V12.csv,8.493993993993994,11.129166666666666,9.659722222222221,9.244791666666666,6.451851851851852,5.4563492063492065,9.272875816993464,6.920138888888888,7.046296296296297,4.404166666666667,9.506944444444445,6.918981481481482,6.756944444444445,4.512345679012346,6.646464646464646,5.083333333333333,7.883333333333333,5.172453703703703,8.856481481481481,7.239766081871345,5.1759259259259265,0
V6-01.08.2024-C1NS.V15.csv,7.709302325581395,6.939236111111111,8.413398692810457,6.388888888888888,6.94212962962963,5.1537037037037035,7.888888888888889,7.738095238095238,7.044871794871795,5.442592592592592,6.3769841269841265,5.825396825396826,4.261363636363637,4.549382716049383,5.318376068376068,5.5321637426900585,8.56423611111111,6.455026455026455,8.51388888888889,6.695652173913044,4.681069958847736,0
V6-01.08.2024-C1NS.V42.csv,6.8159041394335516,8.027777777777779,9.104166666666666,6.979166666666667,4.317251461988304,6.259259259259259,7.944444444444445,7.964285714285714,5.2859477124183005,3.5243055555555554,6.65,6.868055555555555,4.802777777777778,4.698611111111111,5.6782407407407405,4.091435185185185,8.015625,5.375,7.477777777777778,6.466931216931218,5.773888888888889,0
V6-01.08.2024-C1NS.V43.csv,5.515376984126984,8.800411522633745,6.816919191919192,7.2751322751322745,5.522222222222222,5.238095238095238,9.05065359477124,7.324074074074074,6.283730158730159,4.347953216374269,6.625661375661376,6.382478632478632,4.079545454545454,3.141111111111111,3.386243386243386,4.589506172839506,5.911375661375661,3.7814814814814817,6.624183006535947,7.764619883040936,5.6477272727272725,0
V6-01.08.2024-C1NS.V48.csv,7.135076252723311,8.950000000000001,9.518518518518519,7.507246376811595,6.900462962962964,4.972222222222222,5.872023809523809,4.326388888888889,7.261904761904762,3.340534979423868,5.931712962962963,6.621794871794872,5.018518518518518,5.122222222222222,4.785714285714286,4.760233918128655,7.637152777777778,4.1875,7.186507936507937,6.366161616161616,5.000534188034188,0
V6-01.08.2024-C1NS.V49.csv,6.915849673202614,7.878250591016549,8.930555555555555,6.918128654970761,7.003968253968254,5.842592592592593,8.78425925925926,5.674603174603175,8.336111111111112,4.944444444444445,7.200520833333333,5.402777777777778,7.284391534391534,5.0219907407407405,3.986111111111111,5.251068376068376,6.108333333333333,4.3506006006006,6.246913580246914,5.95045045045045,5.122150997150997,0
V7-01.08.2024-C1NS.M31.csv,6.336206896551724,9.442222222222222,6.1727053140096615,8.222222222222221,5.182539682539683,5.571180555555555,7.7310606060606055,4.094907407407407,8.848484848484848,3.779040404040404,7.657407407407407,6.316239316239316,4.068287037037037,4.4754901960784315,6.108796296296297,4.730555555555556,7.321895424836601,4.62962962962963,7.978174603174603,5.648550724637681,4.657567049808429,0
V7-01.08.2024-C1NS.T10.csv,6.752415458937198,9.45111111111111,9.555555555555555,8.232456140350877,6.575617283950617,6.289351851851852,8.496913580246913,8.657407407407408,7.515873015873016,5.402777777777778,9.476190476190476,8.269444444444444,7.11965811965812,4.623263888888889,7.033333333333333,5.440277777777778,7.0569444444444445,7.5931372549019605,8.062962962962963,4.152222222222222,5.342592592592593,0
V7-01.08.2024-C1NS.V15.csv,7.8049382716049385,8.393162393162394,9.279411764705882,6.539351851851852,7.583333333333334,6.463675213675215,7.25,4.838383838383838,7.859126984126984,4.095833333333333,6.832175925925926,6.017361111111111,5.607638888888888,4.487654320987654,5.312962962962963,4.362433862433862,7.431372549019608,5.5,7.416666666666667,6.569444444444445,5.067676767676768,0
V7-01.08.2024-C1NS.V42.csv,7.288888888888889,9.190972222222221,10.46701388888889,6.46875,5.4981481481481485,5.989316239316239,7.027777777777778,4.452020202020202,4.847222222222222,4.053140096618358,7.056878306878307,6.47008547008547,4.887426900584796,4.753472222222222,5.394444444444445,3.3055555555555554,4.980676328502415,4.7139917695473255,6.395833333333334,5.657407407407407,4.736111111111111,0
V7-01.08.2024-C1NS.V43.csv,6.365,9.704106280193237,8.86842105263158,8.031746031746032,5.233660130718954,5.012962962962963,6.573333333333333,4.708333333333333,5.434640522875817,4.109848484848485,6.873611111111111,5.45925925925926,4.5,4.461988304093567,4.792592592592593,3.233539094650206,5.4393939393939394,5.131944444444445,7.776041666666667,6.466183574879227,5.011831275720165,0
V7-01.08.2024-C1NS.V49.csv,7.194010416666667,6.839622641509434,9.276748971193415,8.860185185185186,8.244791666666666,5.513285024154589,8.362847222222223,7.861111111111111,6.828282828282828,5.2728174603174605,6.952256944444445,5.341563786008231,6.017361111111111,4.790123456790123,6.18859649122807,5.645833333333333,7.870772946859903,4.635135135135135,7.531400966183575,5.681818181818182,5.318181818181818,0
