archivo,Intervalo_1,Intervalo_2,Intervalo_3,Intervalo_4,Intervalo_5,Intervalo_6,Intervalo_7,Intervalo_8,Intervalo_9,Intervalo_10,Intervalo_11,Intervalo_12,Intervalo_13,Intervalo_14,Intervalo_15,Intervalo_16,Intervalo_17,Intervalo_18,Intervalo_19,Intervalo_20,Intervalo_21
V5-01.08.2024-C1SN.V42.csv,5.0600775193798455,6.939814814814815,6.439814814814815,6.15162037037037,6.6269841269841265,5.742798353909465,3.7840277777777778,4.136574074074074,7.129166666666666,6.294191919191919,7.880341880341881,4.469135802469136,6.897222222222222,9.942708333333334,6.065972222222222,5.267094017094017,7.588888888888889,7.25,6.8,6.116161616161616,0
V5-01.08.2024-C1SN.V43.csv,5.068627450980392,7.594135802469136,7.042929292929292,7.212121212121212,6.754273504273504,5.781746031746032,3.6064814814814814,4.212962962962963,7.763888888888888,6.92550505050505,8.5,4.654513888888888,7.122222222222222,8.705882352941176,6.638888888888889,7.906565656565657,7.419444444444444,9.438888888888888,7.525,7.391534391534392,0
V5-01.08.2024-C1SN.V48.csv,4.015432098765432,8.120915032679738,7.287878787878788,7.6125,6.9148148148148145,4.5055555555555555,3.0212418300653594,4.333333333333333,5.114316239316239,5.9497863247863245,7.5747863247863245,5.607843137254902,5.269230769230769,9.044117647058824,5.429012345679013,4.950396825396825,8.736928104575163,7.9875,6.123737373737374,6.315476190476191,0
V5-01.08.2024-C1SN.V49.csv,5.454040404040405,7.128205128205128,7.753086419753086,7.102777777777778,7.51984126984127,5.462962962962963,4.300653594771242,3.8837719298245617,6.3582375478927204,8.244047619047619,5.482974910394265,5.02,5.777777777777778,7.161411411411412,5.910493827160494,4.964975845410628,7.023809523809524,8.313888888888888,6.28858024691358,6.301900584795321,0
V6-01.08.2024-C1SN.M07.csv,4.6218820861678,7.525,6.775252525252525,7.005050505050505,7.152777777777778,5.2644927536231885,4.340909090909091,4.853801169590644,7.377777777777777,6.193415637860083,6.4754901960784315,5.327160493827161,5.623737373737374,8.955246913580247,4.8734567901234565,5.123015873015873,7.205026455026455,7.14520202020202,6.40625,4.789737654320987,0
V6-01.08.2024-C1SN.M31.csv,4.759469696969697,7.796783625730995,7.775,5.457264957264957,7.4980158730158735,4.670634920634921,3.4097222222222223,4.419312169312169,7.253472222222222,5.661522633744856,6.616666666666667,6.643939393939394,5.506410256410256,8.716049382716049,6.549603174603175,8.24074074074074,9.098765432098766,10.025925925925925,5.783783783783784,5.868173258003766,0
V6-01.08.2024-C1SN.T10.csv,5.139601139601139,7.327777777777778,7.042929292929292,5.219348659003831,7.815656565656566,5.817901234567901,4.787356321839081,4.8597222222222225,6.77046783625731,7.340643274853801,5.540123456790123,5.307407407407407,6.4646464646464645,7.564009661835749,7.698717948717949,8.059027777777779,7.9393939393939394,7.048941798941799,7.08425925925926,7.27710027100271,0
V6-01.08.2024-C1SN.T81.csv,3.6230936819172115,5.791666666666667,5.542735042735043,5.246666666666666,7.100694444444445,4.467261904761905,3.5804843304843303,3.943121693121693,6.956597222222222,6.477777777777778,7.481481481481482,6.247685185185185,7.05,7.472222222222222,9.269444444444444,5.155982905982906,8.260802469135802,6.648989898989899,8.332175925925926,5.8879142300194935,0
V6-01.08.2024-C1SN.V12.csv,4.496124031007752,7.1080246913580245,7.416666666666667,5.677777777777778,6.508680555555555,4.292824074074074,3.888888888888889,4.49537037037037,4.854166666666667,7.527777777777778,8.286324786324787,5.8999999999999995,6.161616161616162,8.76388888888889,6.572916666666667,5.145833333333333,9.290123456790123,8.816993464052288,8.435897435897436,6.148504273504273,0
V6-01.08.2024-C1SN.V15.csv,4.5732323232323235,8.282163742690058,8.164351851851851,6.180555555555555,6.668803418803419,5.627136752136752,2.8996598639455784,4.655172413793103,8.456349206349206,7.488304093567251,6.189814814814815,5.42962962962963,6.555555555555555,7.854166666666667,6.270370370370371,7.851851851851852,7.268115942028985,8.80246913580247,6.42063492063492,5.78578154425612,0
V6-01.08.2024-C1SN.V42.csv,4.362244897959184,6.363636363636363,7.743055555555555,5.510683760683761,6.94212962962963,5.851495726495727,4.525584795321637,3.4526748971193415,7.821180555555555,6.154589371980676,5.076388888888889,5.513888888888889,4.841503267973857,10.44047619047619,5.958333333333333,5.130208333333333,8.632716049382717,8.013157894736842,7.732142857142857,5.672316384180791,0
V6-01.08.2024-C1SN.V43.csv,5.10968660968661,5.6231884057971016,6.731481481481482,6.267676767676767,6.746527777777778,5.138888888888889,4.121428571428571,4.166666666666667,7.9523809523809526,5.4109195402298855,5.757716049382716,4.890625,5.446581196581197,7.108585858585858,8.153846153846153,4.133680555555555,6.583333333333334,8.390277777777778,5.940789473684211,4.51473063973064,0
V6-01.08.2024-C1SN.V48.csv,4.822997416020672,6.471111111111111,6.266666666666667,5.245884773662551,6.4186507936507935,4.684895833333333,4.477124183006536,4.2139917695473255,6.491228070175438,6.76984126984127,7.014705882352941,5.77579365079365,3.876543209876543,7.130050505050505,6.116319444444445,6.708333333333333,8.71141975308642,9.644444444444444,7.8144841269841265,4.907004830917875,0
V6-01.08.2024-C1SN.V49.csv,5.677672955974843,7.807291666666667,8.101851851851853,4.892195767195767,6.003205128205128,4.190058479532164,3.6336206896551726,4.233918128654971,5.807347670250896,7.610269360269361,6.35042735042735,4.941239316239316,6.521604938271605,8.952107279693486,5.671626984126984,5.0621693121693125,5.857881136950905,8.539272030651341,5.987547892720307,5.840534979423868,0
V7-01.08.2024-C1SN.M07.csv,4.508838383838384,6.7140522875816995,7.458333333333333,6.037037037037037,4.322222222222222,5.690656565656566,4.308922558922559,4.984567901234568,7.928104575163399,6.321969696969697,7.732905982905983,5.841269841269841,5.145833333333333,7.958333333333333,8.00462962962963,5.532051282051282,7.590277777777778,7.563131313131313,9.8756038647343,5.172586520947177,0
V7-01.08.2024-C1SN.M31.csv,4.9153116531165315,7.604938271604938,6.424603174603175,5.8533333333333335,8.229166666666666,4.766460905349795,4.035714285714286,3.7331349206349205,8.289930555555555,7.075396825396825,8.456018518518519,6.213675213675214,4.642361111111112,8.854938271604938,6.174074074074074,5.297008547008547,8.415123456790123,9.968518518518518,6.516339869281046,5.344086021505376,0
V7-01.08.2024-C1SN.T10.csv,5.569444444444445,7.150252525252525,7.447222222222222,4.993055555555555,7.8106060606060606,5.840277777777778,4.04093567251462,3.7767489711934155,7.097953216374269,6.441798941798941,8.133680555555555,7.842592592592593,5.655982905982905,6.108796296296297,6.777777777777779,4.655555555555556,6.928743961352657,9.348148148148148,8.264957264957264,5.923611111111112,0
V7-01.08.2024-C1SN.V15.csv,4.666666666666667,7.079861111111111,6.813131313131313,5.64,5.701388888888889,4.368055555555555,3.449275362318841,4.258101851851852,8.143790849673202,6.336805555555555,6.95925925925926,5.210069444444445,4.974206349206349,7.9108187134502925,8.113247863247864,7.003086419753086,9.419934640522877,10.181481481481482,7.362037037037037,5.745126705653021,0
V7-01.08.2024-C1SN.V42.csv,5.303086419753086,8.04783950617284,7.602777777777777,6.9751461988304095,6.888888888888889,5.753968253968254,4.492424242424242,5.150966183574879,7.476851851851852,5.191239316239316,4.753968253968254,5.529761904761905,5.771367521367521,5.940329218106996,5.398692810457517,5.027777777777778,6.481884057971015,8.092592592592593,7.395833333333333,7.144230769230769,0
V7-01.08.2024-C1SN.V43.csv,5.598765432098766,7.8734567901234565,6.011904761904762,5.5085470085470085,7.585648148148148,5.211111111111111,6.253086419753086,4.127450980392156,8.16851851851852,8.399691358024691,10.287037037037036,6.310185185185185,7.166666666666666,8.663194444444445,7.265873015873016,6.752525252525253,7.969298245614035,9.846296296296297,9.32638888888889,5.9811507936507935,0
V7-01.08.2024-C1SN.V49.csv,5.860587002096436,6.255116959064328,6.611111111111112,7.03494623655914,7.454678362573099,5.61031746031746,3.4158119658119657,4.935763888888889,7.9259259259259265,6.1819444444444445,6.63,5.914141414141414,4.783333333333333,7.217717717717718,7.491161616161616,6.160130718954249,7.136574074074074,9.871794871794872,7.581521739130435,6.144636015325671,0
