Tiempo,Velocidad,Latitud,Longitud,T_acumulado_min
2024-09-30 11:36:17,27.0,-0.288328,-78.538013,79.48333333333277
2024-09-30 11:36:22,13.3,-0.288081,-78.537906,79.5666666666661
2024-09-30 11:36:27,0.0,-0.288045,-78.537891,79.64999999999942
2024-09-30 11:36:39,4.6,-0.288016,-78.537875,79.84999999999943
2024-09-30 11:36:44,16.1,-0.287876,-78.537811,79.93333333333275
2024-09-30 11:36:49,11.4,-0.287703,-78.537736,80.01666666666608
2024-09-30 11:36:54,0.0,-0.287683,-78.537726,80.09999999999941
2024-09-30 11:37:11,5.3,-0.287653,-78.537706,80.38333333333274
2024-09-30 11:37:16,18.8,-0.287503,-78.537646,80.46666666666607
2024-09-30 11:37:21,27.0,-0.287218,-78.537536,80.5499999999994
2024-09-30 11:37:26,23.1,-0.286911,-78.53743,80.63333333333273
2024-09-30 11:37:31,9.8,-0.286715,-78.537355,80.71666666666606
2024-09-30 11:37:36,0.0,-0.286681,-78.537341,80.79999999999939
2024-09-30 11:37:44,4.0,-0.286655,-78.53733,80.93333333333273
2024-09-30 11:37:49,18.1,-0.286523,-78.537266,81.01666666666605
2024-09-30 11:37:54,32.5,-0.286221,-78.53713,81.09999999999938
2024-09-30 11:37:59,43.1,-0.285786,-78.536915,81.18333333333271
2024-09-30 11:38:04,44.8,-0.285308,-78.536623,81.26666666666604
2024-09-30 11:38:09,43.8,-0.284836,-78.536331,81.34999999999937
2024-09-30 11:38:14,43.1,-0.284371,-78.536046,81.4333333333327
2024-09-30 11:38:19,37.2,-0.283918,-78.535788,81.51666666666603
2024-09-30 11:38:24,28.1,-0.283591,-78.535576,81.59999999999935
2024-09-30 11:38:29,30.5,-0.283268,-78.535381,81.68333333333268
2024-09-30 11:38:34,29.4,-0.282945,-78.535168,81.76666666666601
2024-09-30 11:38:39,17.2,-0.282696,-78.535006,81.84999999999934
2024-09-30 11:38:44,0.0,-0.28264,-78.53497,81.93333333333267
2024-09-30 11:39:02,5.5,-0.282605,-78.53494,82.23333333333267
2024-09-30 11:39:07,18.5,-0.28248,-78.53485,82.316666666666
2024-09-30 11:39:12,25.3,-0.282225,-78.534681,82.39999999999932
2024-09-30 11:39:17,20.3,-0.28199,-78.534516,82.48333333333265
2024-09-30 11:39:22,0.0,-0.281886,-78.534435,82.56666666666598
2024-09-30 11:39:27,10.5,-0.281835,-78.534388,82.64999999999931
2024-09-30 11:39:32,25.1,-0.281661,-78.534238,82.73333333333264
2024-09-30 11:39:37,38.3,-0.281335,-78.533991,82.81666666666597
2024-09-30 11:39:42,43.8,-0.280906,-78.53367,82.8999999999993
2024-09-30 11:39:47,42.9,-0.280471,-78.533345,82.98333333333262
2024-09-30 11:39:52,41.8,-0.280048,-78.533025,83.06666666666595
2024-09-30 11:39:57,40.3,-0.279635,-78.532708,83.14999999999928
2024-09-30 11:40:02,38.1,-0.27924,-78.532403,83.23333333333261
2024-09-30 11:40:07,33.5,-0.278886,-78.53213,83.31666666666594
2024-09-30 11:40:12,27.9,-0.278588,-78.531898,83.39999999999927
2024-09-30 11:40:17,30.7,-0.278293,-78.531681,83.4833333333326
2024-09-30 11:40:22,26.2,-0.277981,-78.531461,83.56666666666592
2024-09-30 11:40:27,10.1,-0.27781,-78.531326,83.64999999999925
2024-09-30 11:40:28,7.0,-0.277795,-78.531315,83.66666666666592
2024-09-30 11:40:29,5.7,-0.277781,-78.531306,83.68333333333258
2024-09-30 11:40:34,0.0,-0.277781,-78.531306,83.76666666666591
2024-09-30 11:41:19,5.5,-0.277703,-78.531248,84.51666666666591
2024-09-30 11:41:24,16.2,-0.277593,-78.531158,84.59999999999924
2024-09-30 11:41:29,30.0,-0.277358,-78.530966,84.68333333333257
2024-09-30 11:41:34,42.4,-0.276986,-78.530695,84.7666666666659
2024-09-30 11:41:39,52.2,-0.27644,-78.530413,84.84999999999923
2024-09-30 11:41:44,52.9,-0.275958,-78.530183,84.93333333333256
2024-09-30 11:41:48,54.8,-0.27531,-78.529973,84.99999999999922
2024-09-30 11:41:53,50.1,-0.274658,-78.529868,85.08333333333255
2024-09-30 11:41:58,49.8,-0.274053,-78.529773,85.16666666666588
2024-09-30 11:42:03,47.4,-0.273461,-78.52957,85.2499999999992
2024-09-30 11:42:08,14.2,-0.273103,-78.529446,85.33333333333253
2024-09-30 11:42:13,0.0,-0.27308,-78.529438,85.41666666666586
2024-09-30 11:43:07,5.9,-0.273005,-78.52942,86.31666666666587
2024-09-30 11:43:12,17.5,-0.272863,-78.529371,86.3999999999992
2024-09-30 11:43:17,32.4,-0.272558,-78.529263,86.48333333333252
2024-09-30 11:43:22,35.5,-0.272125,-78.529113,86.56666666666585
2024-09-30 11:43:27,21.2,-0.271798,-78.529,86.64999999999918
2024-09-30 11:43:32,0.0,-0.27168,-78.528958,86.73333333333251
2024-09-30 11:43:48,5.1,-0.271651,-78.52894,86.99999999999918
2024-09-30 11:43:53,19.4,-0.271501,-78.528885,87.0833333333325
2024-09-30 11:43:58,29.2,-0.271183,-78.528791,87.16666666666583
2024-09-30 11:44:03,21.8,-0.270878,-78.528681,87.24999999999916
2024-09-30 11:44:08,6.6,-0.270723,-78.528611,87.33333333333249
2024-09-30 11:44:13,0.0,-0.270723,-78.528611,87.41666666666582
2024-09-30 11:45:07,4.4,-0.270626,-78.528536,88.31666666666582
2024-09-30 11:45:12,16.1,-0.270523,-78.528455,88.39999999999915
2024-09-30 11:45:17,30.3,-0.27028,-78.528278,88.48333333333248
2024-09-30 11:45:22,38.7,-0.269903,-78.52804,88.56666666666581
2024-09-30 11:45:27,40.1,-0.269523,-78.527901,88.64999999999914
2024-09-30 11:45:32,38.3,-0.268968,-78.527711,88.73333333333247
2024-09-30 11:45:33,37.4,-0.268876,-78.527691,88.74999999999913
2024-09-30 11:45:34,38.1,-0.268786,-78.527661,88.7666666666658
2024-09-30 11:45:39,33.3,-0.268355,-78.52751,88.84999999999913
2024-09-30 11:45:44,25.1,-0.268013,-78.527381,88.93333333333246
2024-09-30 11:45:49,29.0,-0.267693,-78.527265,89.01666666666578
2024-09-30 11:45:54,31.6,-0.267326,-78.527135,89.09999999999911
2024-09-30 11:45:59,37.4,-0.266928,-78.526956,89.18333333333244
2024-09-30 11:46:04,39.6,-0.266521,-78.526686,89.26666666666577
2024-09-30 11:46:09,35.9,-0.266135,-78.526408,89.3499999999991
2024-09-30 11:46:14,37.4,-0.265761,-78.52613,89.43333333333243
2024-09-30 11:46:19,38.5,-0.265368,-78.525851,89.51666666666576
2024-09-30 11:46:24,37.9,-0.264968,-78.525571,89.59999999999908
2024-09-30 11:46:29,36.8,-0.264591,-78.525301,89.68333333333241
2024-09-30 11:46:34,33.3,-0.264235,-78.525036,89.76666666666574
2024-09-30 11:46:39,22.7,-0.26396,-78.524833,89.84999999999907
2024-09-30 11:46:44,0.0,-0.26386,-78.52476,89.9333333333324
2024-09-30 11:46:57,7.0,-0.26381,-78.524715,90.14999999999907
2024-09-30 11:47:02,23.5,-0.263648,-78.524593,90.2333333333324
2024-09-30 11:47:07,40.3,-0.26331,-78.524353,90.31666666666572
2024-09-30 11:47:12,45.7,-0.262956,-78.524098,90.39999999999905
2024-09-30 11:47:17,51.8,-0.262321,-78.523708,90.48333333333238
2024-09-30 11:47:22,57.7,-0.261695,-78.523381,90.56666666666571
2024-09-30 11:47:27,54.4,-0.261013,-78.523123,90.64999999999904
2024-09-30 11:47:32,44.2,-0.260413,-78.522916,90.73333333333237
2024-09-30 11:47:37,28.5,-0.259955,-78.522795,90.8166666666657
2024-09-30 11:47:42,6.1,-0.259728,-78.522741,90.89999999999903
2024-09-30 11:47:47,0.0,-0.259728,-78.522741,90.98333333333235
2024-09-30 11:47:56,5.7,-0.259691,-78.522735,91.13333333333236
2024-09-30 11:48:01,18.3,-0.259541,-78.5227,91.21666666666569
2024-09-30 11:48:06,32.4,-0.25922,-78.522641,91.29999999999902
2024-09-30 11:48:11,41.1,-0.258843,-78.52259,91.38333333333235
2024-09-30 11:48:16,49.6,-0.25814,-78.522545,91.46666666666567
2024-09-30 11:48:21,50.5,-0.257498,-78.522506,91.549999999999
2024-09-30 11:48:26,48.5,-0.256878,-78.522478,91.63333333333233
2024-09-30 11:48:31,48.1,-0.25627,-78.522441,91.71666666666566
2024-09-30 11:48:36,46.6,-0.255676,-78.522413,91.79999999999899
